03.27.2020,West Baton Rouge,LA,11,1
03.27.2020,West Feliciana,LA,1,0
03.27.2020,Winn,LA,1,0
03.28.2020,Acadia,LA,9,1
03.28.2020,Allen,LA,7,0
03.28.2020,Ascension,LA,107,1
03.28.2020,Assumption,LA,8,0
03.28.2020,Avoyelles,LA,12,0
03.28.2020,Beauregard,LA,4,0
03.28.2020,Bienville,LA,3,1
03.28.2020,Bossier,LA,45,0
03.28.2020,Caddo,LA,189,2
03.28.2020,Calcasieu,LA,28,1
03.28.2020,Catahoula,LA,1,1
03.28.2020,Claiborne,LA,4,0
03.28.2020,De Soto,LA,21,1
03.28.2020,East Baton Rouge,LA,153,4
03.28.2020,East Carroll,LA,1,0
03.28.2020,East Feliciana,LA,6,0
03.28.2020,Evangeline,LA,4,0
03.28.2020,Franklin,LA,4,0
03.28.2020,Grant,LA,1,0
03.28.2020,Iberia,LA,9,0
03.28.2020,Iberville,LA,21,1
03.28.2020,Jackson,LA,2,0
03.28.2020,Jefferson,LA,744,26
03.28.2020,Jefferson Davis,LA,1,0
03.28.2020,LaSalle,LA,2,0
03.28.2020,Lafayette,LA,48,1
03.28.2020,Lafourche,LA,34,2
03.28.2020,Lincoln,LA,6,0
03.28.2020,Livingston,LA,12,0
03.28.2020,Madison,LA,1,0
03.28.2020,Morehouse,LA,2,0
03.28.2020,Natchitoches,LA,2,0
03.28.2020,Orleans,LA,1298,70
03.28.2020,Ouachita,LA,34,1
03.28.2020,Plaquemines,LA,19,2
03.28.2020,Pointe Coupee,LA,2,0
03.28.2020,Rapides,LA,37,1
03.28.2020,Richland,LA,2,0
03.28.2020,St. Bernard,LA,43,2
03.28.2020,St. Charles,LA,30,2
03.28.2020,St. James,LA,48,3
03.28.2020,St. John the Baptist,LA,54,3
03.28.2020,St. Landry,LA,10,0
03.28.2020,St. Martin,LA,13,3
03.28.2020,St. Mary,LA,7,0
03.28.2020,St. Tammany,LA,134,2
03.28.2020,Tangipahoa,LA,10,0
03.28.2020,Terrebonne,LA,26,1
03.28.2020,Union,LA,7,0
03.28.2020,Unknown,LA,12,2
03.28.2020,Vermilion,LA,3,1
03.28.2020,Vernon,LA,2,0
03.28.2020,Washington,LA,10,1
03.28.2020,Webster,LA,9,1
03.28.2020,West Baton Rouge,LA,12,1
03.28.2020,West Feliciana,LA,4,0
03.28.2020,Winn,LA,1,0
03.29.2020,Acadia,LA,9,1
03.29.2020,Allen,LA,9,1
03.29.2020,Ascension,LA,139,2
03.29.2020,Assumption,LA,14,0
03.29.2020,Avoyelles,LA,13,0
03.29.2020,Beauregard,LA,4,0
03.29.2020,Bienville,LA,3,1
03.29.2020,Bossier,LA,56,0
03.29.2020,Caddo,LA,219,5
03.29.2020,Calcasieu,LA,35,1
03.29.2020,Caldwell,LA,1,0
03.29.2020,Catahoula,LA,1,1
03.29.2020,Claiborne,LA,4,0
03.29.2020,De Soto,LA,25,1
03.29.2020,East Baton Rouge,LA,164,7
03.29.2020,East Carroll,LA,1,0
03.29.2020,East Feliciana,LA,8,0
03.29.2020,Evangeline,LA,4,0
03.29.2020,Franklin,LA,4,0
03.29.2020,Grant,LA,2,0
03.29.2020,Iberia,LA,11,0
03.29.2020,Iberville,LA,22,1
03.29.2020,Jackson,LA,2,0
03.29.2020,Jefferson,LA,761,28
03.29.2020,Jefferson Davis,LA,2,0
03.29.2020,LaSalle,LA,2,0
03.29.2020,Lafayette,LA,50,1
03.29.2020,Lafourche,LA,36,2
03.29.2020,Lincoln,LA,7,0
03.29.2020,Livingston,LA,15,0
03.29.2020,Madison,LA,1,0
03.29.2020,Morehouse,LA,2,0
03.29.2020,Natchitoches,LA,2,0
03.29.2020,Orleans,LA,1350,73
03.29.2020,Ouachita,LA,41,1
03.29.2020,Plaquemines,LA,20,2
03.29.2020,Pointe Coupee,LA,2,0
03.29.2020,Rapides,LA,41,1
03.29.2020,Red River,LA,1,0
03.29.2020,Richland,LA,2,0
03.29.2020,Sabine,LA,1,0
03.29.2020,St. Bernard,LA,45,2
03.29.2020,St. Charles,LA,31,2
03.29.2020,St. James,LA,55,3
03.29.2020,St. John the Baptist,LA,57,5
03.29.2020,St. Landry,LA,10,0
03.29.2020,St. Martin,LA,13,3
03.29.2020,St. Mary,LA,7,0
03.29.2020,St. Tammany,LA,138,3
03.29.2020,Tangipahoa,LA,10,0
03.29.2020,Terrebonne,LA,29,1
03.29.2020,Union,LA,9,0
03.29.2020,Unknown,LA,12,1
03.29.2020,Vermilion,LA,2,1
03.29.2020,Vernon,LA,2,0
03.29.2020,Washington,LA,12,1
03.29.2020,Webster,LA,9,1
03.29.2020,West Baton Rouge,LA,12,1
03.29.2020,West Feliciana,LA,4,0
03.29.2020,Winn,LA,1,0
